ID,Customer_age,Age_group,Income,Income_group,Customer_days,Education,Marital_Status,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Response
5823,50,Middle-Aged,32303.0,low_income,4171,PhD,Single,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0
3934,54,Pre-Senior,61286.0,middle_income,4389,Graduation,Married,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0
6982,44,Middle-Aged,74068.0,middle_income,4525,Graduation,Married,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0
6431,56,Pre-Senior,45759.0,middle_income,4549,PhD,Married,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0
9733,42,Middle-Aged,24882.0,low_income,4716,Basic,Together,1,0,52,1,4,10,29,0,36,1,1,1,2,6,0,0,1,0,0,0,0
5602,31,Adult,66973.0,middle_income,4466,PhD,Together,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0
1324,32,Adult,38872.0,middle_income,4453,Graduation,Married,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0
326,47,Middle-Aged,51148.0,middle_income,4554,Graduation,Married,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0
7224,43,Middle-Aged,31353.0,low_income,4240,Graduation,Married,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0
6999,40,Adult,69661.0,middle_income,4105,Master,Married,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0
9938,66,Senior,80067.0,high_income,4341,Graduation,Married,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,0,0,1,0,0
6422,66,Senior,86718.0,high_income,4586,Graduation,Married,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0
3182,47,Middle-Aged,46854.0,middle_income,4148,PhD,Single,1,1,81,96,1,79,7,1,79,6,5,1,3,8,0,0,1,0,0,0,1
7300,68,Senior,69142.0,middle_income,4058,Graduation,Divorced,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,0,0,1,0,0,0
10424,52,Pre-Senior,75922.0,high_income,4260,Graduation,Single,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0
8727,42,Middle-Aged,63693.0,middle_income,4316,Graduation,Divorced,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0
2798,43,Middle-Aged,102160.0,high_income,4662,PhD,Together,0,0,54,763,29,138,76,176,58,0,7,9,10,4,1,0,0,1,1,0,1
1030,55,Pre-Senior,40637.0,middle_income,4405,PhD,Single,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0
624,36,Adult,18890.0,low_income,4654,Master,Single,0,0,5,6,4,1,7,2,15,1,0,1,2,6,0,0,1,0,0,0,1
5176,32,Adult,29604.0,low_income,4261,Graduation,Together,1,0,88,7,6,13,7,6,14,1,1,0,3,9,0,0,1,0,0,0,0
5552,57,Pre-Senior,48721.0,middle_income,4470,Master,Divorced,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0
868,54,Pre-Senior,44794.0,middle_income,4079,Graduation,Married,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0
380,66,Senior,64497.0,middle_income,4715,Graduation,Divorced,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,0,0,1,0,0,0,1
2677,64,Senior,46097.0,middle_income,4513,Graduation,Together,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0
6521,66,Senior,77972.0,high_income,4161,Graduation,Together,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0
6927,52,Pre-Senior,44377.0,middle_income,4690,PhD,Married,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0
2877,46,Middle-Aged,46014.0,middle_income,4582,Master,Together,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0
0,35,Adult,70951.0,middle_income,4479,Graduation,Married,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0
1584,43,Middle-Aged,41443.0,middle_income,4147,Graduation,Married,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0
7264,42,Middle-Aged,52195.0,middle_income,4106,2n Cycle,Single,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0
6274,72,Elderly,83790.0,high_income,4284,Master,Married,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,0,0,1,1,0,0
1377,66,Senior,44551.0,middle_income,4360,Master,Widow,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0
454,40,Adult,69508.0,middle_income,4650,Graduation,Together,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0
1755,32,Adult,45204.0,middle_income,4137,2n Cycle,Together,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0
2075,51,Pre-Senior,72460.0,middle_income,4285,Graduation,Married,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0
4785,50,Middle-Aged,77622.0,high_income,4134,PhD,Together,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0
9076,40,Adult,30732.0,low_income,4598,PhD,Married,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0
7079,58,Pre-Senior,63887.0,middle_income,4717,Graduation,Divorced,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0
4653,42,Middle-Aged,42011.0,middle_income,4518,Graduation,Together,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0
7375,44,Middle-Aged,51369.0,middle_income,4670,Graduation,Together,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0
709,68,Senior,51537.0,middle_income,4625,Graduation,Divorced,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0
460,48,Middle-Aged,79930.0,high_income,4748,PhD,Married,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0
3726,34,Adult,34320.0,low_income,4191,PhD,Together,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0
6798,54,Pre-Senior,37070.0,low_income,4524,Graduation,Single,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1
5341,58,Pre-Senior,81975.0,high_income,4598,2n Cycle,Divorced,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,0,0,1,0,0
1606,49,Middle-Aged,38590.0,middle_income,4468,Graduation,Together,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0
9617,69,Senior,15033.0,low_income,4132,Graduation,Single,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0
3233,55,Pre-Senior,62745.0,middle_income,4521,PhD,Married,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0
89,45,Middle-Aged,22212.0,low_income,4260,2n Cycle,Married,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0
2936,38,Adult,23661.0,low_income,4265,Master,Together,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0
9449,62,Senior,79761.0,high_income,4326,PhD,Single,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0
7297,47,Middle-Aged,7500.0,low_income,4243,Graduation,Single,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0
313,52,Pre-Senior,73455.0,middle_income,4302,Graduation,Widow,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,0,0,1,0,0,0
9940,62,Senior,64961.0,middle_income,4611,Graduation,Together,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0
10735,49,Middle-Aged,22804.0,low_income,4391,Graduation,Single,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0
9529,30,Young_Adult,73687.0,middle_income,4271,Graduation,Married,0,0,8,559,153,503,218,13,181,1,3,9,9,2,1,0,0,0,0,0,1
6439,62,Senior,61074.0,middle_income,4739,Graduation,Married,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0
7411,56,Pre-Senior,31686.0,low_income,4082,PhD,Married,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0
2176,48,Middle-Aged,80134.0,high_income,4463,Graduation,Married,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,1,0,0,1,1,0,1
9265,67,Senior,75027.0,middle_income,4594,Graduation,Married,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0
8867,32,Adult,67546.0,middle_income,4725,PhD,Married,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0
8932,51,Pre-Senior,65176.0,middle_income,4666,Master,Together,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0
10236,45,Middle-Aged,31160.0,low_income,4344,Master,Single,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0
6340,35,Adult,29938.0,low_income,4303,Graduation,Single,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0
10089,46,Middle-Aged,102692.0,high_income,4508,Graduation,Divorced,0,0,5,168,148,444,32,172,148,1,6,9,13,2,1,1,0,1,1,0,1
2227,62,Senior,26490.0,low_income,4703,2n Cycle,Together,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0
10992,53,Pre-Senior,75702.0,middle_income,4727,Graduation,Together,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0
5304,46,Middle-Aged,30899.0,low_income,4682,PhD,Single,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0
309,59,Pre-Senior,63342.0,middle_income,4679,PhD,Together,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,0,0,1,0,0,0
3406,56,Pre-Senior,45989.0,middle_income,4673,Graduation,Single,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0
2661,56,Pre-Senior,18701.0,low_income,4448,Graduation,Single,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0
3153,63,Senior,40737.0,middle_income,4261,PhD,Single,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0
10264,41,Middle-Aged,15287.0,low_income,4685,Graduation,Divorced,1,0,60,1,2,8,4,3,13,2,1,1,2,7,0,0,1,0,0,0,1
1184,52,Pre-Senior,69674.0,middle_income,4461,PhD,Divorced,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0
4200,50,Middle-Aged,44159.0,middle_income,4070,Master,Married,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0
9396,42,Middle-Aged,37717.0,low_income,4641,PhD,Married,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0
2387,68,Senior,43776.0,middle_income,4569,Master,Together,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1
6690,54,Pre-Senior,38179.0,middle_income,4530,Master,Married,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0
1225,57,Pre-Senior,80124.0,high_income,4061,Graduation,Married,0,0,47,483,84,398,205,84,241,1,3,7,8,1,0,0,1,0,0,0,0
9703,50,Middle-Aged,38097.0,middle_income,4680,PhD,Married,1,1,70,77,2,35,0,1,69,4,3,2,2,7,0,0,1,0,0,0,1
291,50,Middle-Aged,72940.0,middle_income,4433,Graduation,Married,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0
4557,50,Middle-Aged,22070.0,low_income,4326,Graduation,Together,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0
2379,67,Senior,69267.0,middle_income,4703,Graduation,Single,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1
5726,37,Adult,31788.0,low_income,4159,Master,Single,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0
3066,45,Middle-Aged,61905.0,middle_income,4203,PhD,Together,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0
6336,60,Pre-Senior,29315.0,low_income,4142,Graduation,Married,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0
10967,57,Pre-Senior,33378.0,low_income,4566,Graduation,Divorced,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0
2304,57,Pre-Senior,66313.0,middle_income,4344,PhD,Together,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0
3445,64,Senior,60714.0,middle_income,4586,Graduation,Single,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1
7828,39,Adult,77882.0,high_income,4118,Master,Together,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0
3762,34,Adult,69867.0,middle_income,4511,PhD,Single,0,0,30,196,0,512,33,130,54,1,3,5,8,1,1,0,0,0,0,0,1
4391,52,Pre-Senior,63841.0,middle_income,4492,Master,Divorced,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0
4669,39,Adult,24480.0,low_income,4561,Basic,Married,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0
10144,44,Middle-Aged,51369.0,middle_income,4670,Graduation,Together,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0
8652,74,Elderly,37760.0,low_income,4725,Graduation,Together,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0
1672,46,Middle-Aged,65640.0,middle_income,4178,PhD,Together,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0
8962,45,Middle-Aged,44319.0,middle_income,4131,Master,Married,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0
9974,46,Middle-Aged,30631.0,low_income,4410,Graduation,Married,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0
10983,68,Senior,75278.0,middle_income,4574,Graduation,Together,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0
8148,64,Senior,50898.0,middle_income,4595,Master,Together,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0
10102,54,Pre-Senior,79946.0,high_income,4106,Graduation,Widow,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0
4697,71,Elderly,35416.0,low_income,4439,Master,Divorced,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0
9262,36,Adult,32414.0,low_income,4418,2n Cycle,Together,0,0,11,20,6,5,0,9,12,1,1,0,3,7,0,0,1,0,0,0,0
7254,51,Pre-Senior,38361.0,middle_income,4242,Graduation,Together,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0
4543,40,Adult,82497.0,high_income,4664,Graduation,Married,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,0,0,1,0,0
4927,49,Middle-Aged,16626.0,low_income,4223,Graduation,Together,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0
10451,55,Pre-Senior,29672.0,low_income,4532,Graduation,Together,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0
2926,68,Senior,55951.0,middle_income,4733,Master,Together,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,1,0,0,0
2874,32,Adult,35388.0,low_income,4537,2n Cycle,Divorced,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0
9738,34,Adult,42386.0,middle_income,4590,Master,Together,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0
7119,38,Adult,68627.0,middle_income,4591,Graduation,Single,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0
3924,55,Pre-Senior,57912.0,middle_income,4162,PhD,Divorced,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,0,0,1,0,0,0
5827,62,Senior,35246.0,low_income,4132,Graduation,Divorced,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0
5596,64,Senior,58821.0,middle_income,4318,2n Cycle,Together,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0
10812,42,Middle-Aged,46377.0,middle_income,4178,PhD,Married,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0
1717,32,Adult,39747.0,middle_income,4135,Graduation,Single,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0
9491,36,Adult,23976.0,low_income,4242,Graduation,Together,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0
9274,59,Pre-Senior,80950.0,high_income,4516,Master,Married,0,0,44,525,147,112,219,147,63,1,6,7,9,2,1,0,0,0,0,0,0
6609,54,Pre-Senior,27038.0,low_income,4707,Graduation,Widow,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1
6963,73,Elderly,77457.0,high_income,4174,Graduation,Single,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,0,0,1,0,0
4440,56,Pre-Senior,64100.0,middle_income,4350,Master,Married,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,0,0,1,0,0,0
1379,28,Young_Adult,42670.0,middle_income,4486,Master,Together,0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0
10032,44,Middle-Aged,12571.0,low_income,4220,Graduation,Divorced,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0
2826,53,Pre-Senior,22574.0,low_income,4302,Graduation,Married,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0
2437,31,Adult,0.0,low_income,4449,Graduation,Married,0,0,69,861,138,461,60,30,61,1,6,5,12,3,1,0,0,1,0,0,0
6320,44,Middle-Aged,70893.0,middle_income,4566,Master,Single,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0
3050,54,Pre-Senior,54198.0,middle_income,4252,Graduation,Married,1,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0
231,64,Senior,28839.0,low_income,4168,Master,Together,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0
2392,48,Middle-Aged,40321.0,middle_income,4393,Graduation,Married,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0
9478,35,Adult,66503.0,middle_income,4742,Graduation,Single,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0
113,69,Senior,30833.0,low_income,4406,Graduation,Married,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0
2863,50,Middle-Aged,0.0,low_income,4368,Graduation,Single,1,2,67,738,20,172,52,50,20,6,2,3,10,7,1,0,0,1,0,0,0
1802,49,Middle-Aged,64795.0,middle_income,4586,Graduation,Married,0,1,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0
520,46,Middle-Aged,34421.0,low_income,4421,Graduation,Married,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0
8275,55,Pre-Senior,47025.0,middle_income,4198,PhD,Divorced,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
9750,59,Pre-Senior,64325.0,middle_income,4565,PhD,Divorced,0,1,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0
2607,67,Senior,40464.0,middle_income,4592,Graduation,Single,0,1,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0
7214,63,Senior,62187.0,middle_income,4417,Graduation,Married,0,0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0
5835,44,Middle-Aged,14849.0,low_income,4420,PhD,Divorced,1,0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0
3896,36,Adult,27255.0,low_income,4292,Graduation,Married,1,0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0
10350,70,Senior,54432.0,middle_income,4474,PhD,Married,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0
7786,34,Adult,29999.0,low_income,4559,PhD,Single,1,0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0
2861,37,Adult,24072.0,low_income,4497,Graduation,Single,1,0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0
663,31,Adult,33996.0,low_income,4349,PhD,Single,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0
10675,64,Senior,66334.0,middle_income,4510,PhD,Married,0,1,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1
2521,49,Middle-Aged,35178.0,low_income,4593,Master,Married,1,0,10,23,1,13,2,2,18,1,1,1,2,7,0,0,1,0,0,0,1
9592,37,Adult,22010.0,low_income,4422,Graduation,Together,1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0
10151,60,Pre-Senior,62204.0,middle_income,4713,Graduation,Divorced,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0
7381,52,Pre-Senior,75693.0,middle_income,4628,Graduation,Divorced,0,0,10,797,153,293,72,97,30,1,11,4,6,4,1,0,0,1,1,0,1
4099,48,Middle-Aged,30675.0,low_income,4652,Graduation,Married,1,0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0
9560,55,Pre-Senior,83003.0,high_income,4541,Graduation,Together,0,0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,0,0,1,0,1
10172,32,Adult,68655.0,middle_income,4746,Graduation,Single,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0
11191,34,Adult,41411.0,middle_income,4262,Graduation,Divorced,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0
9707,51,Pre-Senior,55212.0,middle_income,4641,PhD,Married,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,1,0,0,0
6245,70,Senior,59292.0,middle_income,4439,PhD,Together,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0
8234,47,Middle-Aged,27190.0,low_income,4376,Basic,Together,1,0,13,1,6,7,0,1,3,1,1,0,2,8,0,0,1,0,0,0,1
1411,68,Senior,82623.0,high_income,4289,Graduation,Divorced,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0
8553,55,Pre-Senior,44300.0,middle_income,4429,Graduation,Married,1,1,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0
1826,50,Middle-Aged,84835.0,high_income,4071,Graduation,Divorced,0,0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1
8842,49,Middle-Aged,30372.0,low_income,4609,Graduation,Widow,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0
11030,44,Middle-Aged,33181.0,low_income,4235,Master,Married,1,0,90,9,0,3,0,0,4,1,1,0,2,6,0,0,1,0,0,0,0
2579,63,Senior,71113.0,middle_income,4252,Graduation,Married,0,1,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0
175,34,Adult,71952.0,middle_income,4593,Graduation,Married,1,0,93,656,80,455,52,107,93,2,8,4,8,4,0,0,1,0,1,0,0
9185,54,Pre-Senior,69759.0,middle_income,4302,PhD,Single,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1
11056,46,Middle-Aged,72099.0,middle_income,4668,Graduation,Married,0,0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0
9365,44,Middle-Aged,60000.0,middle_income,4612,PhD,Single,0,1,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0
6201,42,Middle-Aged,38643.0,middle_income,4270,Graduation,Single,1,1,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0
2061,65,Senior,50737.0,middle_income,4472,Graduation,Married,0,1,61,78,0,11,0,0,10,1,2,0,4,6,0,0,0,1,0,0,0
6184,51,Pre-Senior,68462.0,middle_income,4622,PhD,Married,0,0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0
6142,77,Elderly,65073.0,middle_income,4371,Master,Married,0,0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0
4107,72,Elderly,46681.0,middle_income,4322,PhD,Together,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0
7274,63,Senior,78618.0,high_income,4697,Graduation,Married,0,0,87,736,163,818,212,163,61,1,4,7,10,2,0,0,0,1,0,0,0
9336,51,Pre-Senior,62187.0,middle_income,4157,PhD,Widow,0,1,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0
2958,42,Middle-Aged,28442.0,low_income,4183,Graduation,Married,2,0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0
933,42,Middle-Aged,37717.0,low_income,4641,PhD,Married,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0
5837,53,Pre-Senior,51479.0,middle_income,4606,Graduation,Married,1,1,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0
10704,51,Pre-Senior,54803.0,middle_income,4735,Graduation,Single,0,1,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0
5125,60,Pre-Senior,79530.0,high_income,4466,Graduation,Married,0,0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0
4432,44,Middle-Aged,31615.0,low_income,4528,Graduation,Divorced,1,0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0
5955,58,Pre-Senior,72025.0,middle_income,4647,Graduation,Together,0,0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0
2928,45,Middle-Aged,52614.0,middle_income,4633,PhD,Single,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0
5680,36,Adult,35684.0,low_income,4126,2n Cycle,Married,1,0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0
10313,45,Middle-Aged,48178.0,middle_income,4667,Graduation,Married,1,1,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0
2557,50,Middle-Aged,29548.0,low_income,4362,Master,Single,1,0,52,7,1,6,3,1,11,1,1,1,2,4,0,0,1,0,0,0,0
1245,54,Pre-Senior,63810.0,middle_income,4653,Graduation,Single,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,0,0,1,0,0,0
1519,48,Middle-Aged,38578.0,middle_income,4430,PhD,Single,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1
10703,45,Middle-Aged,46098.0,middle_income,4738,Master,Single,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0
